run_id,run_name,transformer_backbone,d_model,model_name,transformer_type,randomly_initialize_backbone,patch_length,random_seed,initial_lr,mask_ratio,train_batch_size,torch_dtype,train_ratio,val_ratio,test_ratio,hostname,git_commit,notes,gpu_type,program,code_path,args,username,execution_start_time,dataset_names
jjckds4b,floral-frost-1039,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out']",XXXX-2,2024-01-29T08:55:13.306823,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out
btcor7dx,pretty-lake-1038,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out']",XXXX-2,2024-01-29T08:54:16.263853,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out
y8d0clyk,soft-serenity-1037,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out']",XXXX-2,2024-01-29T08:52:29.033193,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out
njjk81ik,polished-resonance-1036,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.4,0.3,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out']",XXXX-2,2024-01-29T08:50:04.835727,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out
6yk4mhm6,brisk-sky-1035,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out']",XXXX-2,2024-01-29T08:47:14.357196,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out
qryefbxk,clean-sunset-1034,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.4,0.3,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out']",XXXX-2,2024-01-29T08:46:30.947278,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out
mp8twyyo,lilac-resonance-1033,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out']",XXXX-2,2024-01-29T08:45:37.241122,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out
qsvkiw5g,fancy-glade-1032,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out']",XXXX-2,2024-01-29T08:43:01.487256,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out
9jxngx29,astral-field-1031,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out']",XXXX-2,2024-01-29T08:40:14.219066,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out
55iq5jb6,unique-feather-1030,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out']",XXXX-2,2024-01-29T08:38:28.723617,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out
widimnqc,cosmic-valley-1029,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out']",XXXX-2,2024-01-29T08:36:45.699054,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out
wh9kmxhs,super-shadow-1028,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out']",XXXX-2,2024-01-29T08:35:49.182532,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out
s1ej0yd2,fast-dust-1027,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out']",XXXX-2,2024-01-29T08:34:50.792151,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out
mse786ly,autumn-wind-1026,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out']",XXXX-2,2024-01-29T08:33:47.619897,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out
gna4s7ep,kind-butterfly-1025,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out']",XXXX-2,2024-01-29T08:32:07.795016,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out
3b8dvq7b,polished-music-1024,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out']",XXXX-2,2024-01-29T08:30:22.910031,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out
w7qk1eip,quiet-leaf-1023,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out']",XXXX-2,2024-01-29T08:28:45.593982,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out
einrqe24,dazzling-valley-1022,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out']",XXXX-2,2024-01-29T08:27:18.896545,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out
md4kwx5t,earthy-forest-1021,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out']",XXXX-2,2024-01-29T08:26:05.592728,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out
onf5v1id,balmy-bird-1020,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out']",XXXX-2,2024-01-29T08:24:31.965445,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out
k9h5r8lx,dandy-star-1019,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out']",XXXX-2,2024-01-29T08:23:24.531691,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out
yhf59k5o,cerulean-bird-1018,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out']",XXXX-2,2024-01-29T08:20:55.310441,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out
3ki8u22g,volcanic-pyramid-1017,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out']",XXXX-2,2024-01-29T08:18:26.131909,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out
k9mqkf0m,decent-violet-1016,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out']",XXXX-2,2024-01-29T08:17:13.886227,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out
aecn6ki9,tough-cloud-1015,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out']",XXXX-2,2024-01-29T08:15:24.396850,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out
qnvta6ji,driven-water-1014,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out']",XXXX-2,2024-01-29T08:14:14.390578,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out
ggx4kxum,grateful-blaze-1013,google/flan-t5-large,16.0,TimesNet,encoder_only,True,8,13,0.0001,0.3,64,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,819749dab2d1c1b123108f1c7f906d12ecc1a94c,Anomaly detection using TimesNet.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_anomaly_detection.py,scripts/baselines/timesnet_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/timesnet_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out']",XXXX-2,2024-01-29T08:09:11.276785,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out
b51wnuqc,Finetuning - NBeats - traffic 720,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,5e-05,0.3,2,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '720', '--train_batch_size', '2', '--val_batch_size', '4', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv']",XXXX-4,2024-01-28T12:02:06.286168,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv
ahepxviz,Finetuning - NBeats - traffic 96,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.0001,0.3,2,bfloat16,0.7,0.1,0.2,gpu27.int.autonlab.org,2513b35f8079f28803d4822438785eb124febcd9,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/finetuning/forecasting.py,scripts/finetuning/forecasting.py,"['--finetuning_mode', 'end-to-end', '--config', 'configs/forecasting/nbeats.yaml', '--gpu_id', '4', '--forecast_horizon', '96', '--train_batch_size', '2', '--val_batch_size', '4', '--init_lr', '0.0001', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv']",XXXX-4,2024-01-28T11:26:45.990765,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv
